StoreID,SKU,month,Demand
Store-090,SH001,July,73
Store-090,SH001,August,70
Store-090,SH001,September,74
Store-090,SH001,October,74
Store-090,SH001,November,71
Store-090,SH001,December,109
Store-091,SH001,January,92
Store-091,SH001,February,111
Store-091,SH001,March,93
Store-091,SH001,April,66
Store-091,SH001,May,71
Store-091,SH001,June,99
Store-091,SH001,July,78
Store-091,SH001,August,74
Store-091,SH001,September,86
Store-091,SH001,October,59
Store-091,SH001,November,78
Store-091,SH001,December,92
Store-092,SH001,January,113
Store-092,SH001,February,127
Store-092,SH001,March,160
Store-092,SH001,April,112
Store-092,SH001,May,87
Store-092,SH001,June,133
Store-092,SH001,July,121
Store-092,SH001,August,122
Store-092,SH001,September,85
Store-092,SH001,October,88
Store-092,SH001,November,122
Store-092,SH001,December,128
Store-093,SH001,January,81
Store-093,SH001,February,79
Store-093,SH001,March,98
Store-093,SH001,April,71
Store-093,SH001,May,54
Store-093,SH001,June,90
Store-093,SH001,July,75
Store-093,SH001,August,76
Store-093,SH001,September,70
Store-093,SH001,October,57
Store-093,SH001,November,53
Store-093,SH001,December,83
Store-094,SH001,January,76
Store-094,SH001,February,73
Store-094,SH001,March,62
Store-094,SH001,April,46
Store-094,SH001,May,58
Store-094,SH001,June,67
Store-094,SH001,July,60
Store-094,SH001,August,57
Store-094,SH001,September,58
Store-094,SH001,October,50
Store-094,SH001,November,56
Store-094,SH001,December,80
Store-095,SH001,January,86
Store-095,SH001,February,95
Store-095,SH001,March,104
Store-095,SH001,April,70
Store-095,SH001,May,63
Store-095,SH001,June,108
Store-095,SH001,July,72
Store-095,SH001,August,78
Store-095,SH001,September,84
Store-095,SH001,October,73
Store-095,SH001,November,79
Store-095,SH001,December,132
Store-096,SH001,January,32
Store-096,SH001,February,27
Store-096,SH001,March,31
Store-096,SH001,April,23
Store-096,SH001,May,23
Store-096,SH001,June,34
Store-096,SH001,July,25
Store-096,SH001,August,31
Store-096,SH001,September,19
Store-096,SH001,October,19
Store-096,SH001,November,26
Store-096,SH001,December,33
Store-097,SH001,January,98
Store-097,SH001,February,100
Store-097,SH001,March,83
Store-097,SH001,April,70
Store-097,SH001,May,63
Store-097,SH001,June,76
Store-097,SH001,July,58
Store-097,SH001,August,62
Store-097,SH001,September,60
Store-097,SH001,October,69
Store-097,SH001,November,69
Store-097,SH001,December,97
Store-098,SH001,January,27
Store-098,SH001,February,27
Store-098,SH001,March,24
Store-098,SH001,April,18
Store-098,SH001,May,20
Store-098,SH001,June,29
Store-098,SH001,July,24
Store-098,SH001,August,20
Store-098,SH001,September,22
Store-098,SH001,October,24
Store-098,SH001,November,21
Store-098,SH001,December,28
Store-099,SH001,January,68
Store-099,SH001,February,88
Store-099,SH001,March,87
Store-099,SH001,April,63
Store-099,SH001,May,63
Store-099,SH001,June,73
Store-099,SH001,July,59
Store-099,SH001,August,55
Store-099,SH001,September,69
Store-099,SH001,October,49
Store-099,SH001,November,69
Store-099,SH001,December,78
Store-100,SH001,January,35
Store-100,SH001,February,36
Store-100,SH001,March,45
Store-100,SH001,April,27
Store-100,SH001,May,26
Store-100,SH001,June,43
Store-100,SH001,July,37
Store-100,SH001,August,42
Store-100,SH001,September,32
Store-100,SH001,October,33
Store-100,SH001,November,40
Store-100,SH001,December,39
Store-101,SH001,January,81
Store-101,SH001,February,70
Store-101,SH001,March,88
Store-101,SH001,April,44
Store-101,SH001,May,49
Store-101,SH001,June,61
Store-101,SH001,July,57
Store-101,SH001,August,65
Store-101,SH001,September,52
Store-101,SH001,October,58
Store-101,SH001,November,69
Store-101,SH001,December,74
Store-102,SH001,January,117
Store-102,SH001,February,131
Store-102,SH001,March,144
Store-102,SH001,April,88
Store-102,SH001,May,84
Store-102,SH001,June,115
Store-102,SH001,July,99
Store-102,SH001,August,122
Store-102,SH001,September,95
Store-102,SH001,October,97
Store-102,SH001,November,112
Store-102,SH001,December,134
Store-103,SH001,January,72
Store-103,SH001,February,84
Store-103,SH001,March,97
Store-103,SH001,April,74
Store-103,SH001,May,67
Store-103,SH001,June,63
Store-103,SH001,July,60
Store-103,SH001,August,65
Store-103,SH001,September,59
Store-103,SH001,October,55
Store-103,SH001,November,66
Store-103,SH001,December,75
Store-104,SH001,January,122
Store-104,SH001,February,130
Store-104,SH001,March,146
Store-104,SH001,April,111
Store-104,SH001,May,88
Store-104,SH001,June,98
Store-104,SH001,July,97
Store-104,SH001,August,107
Store-104,SH001,September,93
Store-104,SH001,October,107
Store-104,SH001,November,95
Store-104,SH001,December,149
Store-105,SH001,January,107
Store-105,SH001,February,124
Store-105,SH001,March,137
Store-105,SH001,April,73
Store-105,SH001,May,67
Store-105,SH001,June,109
Store-105,SH001,July,101
Store-105,SH001,August,82
Store-105,SH001,September,85
Store-105,SH001,October,99
Store-105,SH001,November,97
Store-105,SH001,December,123
Store-106,SH001,January,54
Store-106,SH001,February,66
Store-106,SH001,March,68
Store-106,SH001,April,53
Store-106,SH001,May,41
Store-106,SH001,June,56
Store-106,SH001,July,46
Store-106,SH001,August,48
Store-106,SH001,September,47
Store-106,SH001,October,40
Store-106,SH001,November,47
Store-106,SH001,December,57
Store-107,SH001,January,16
Store-107,SH001,February,21
Store-107,SH001,March,18
Store-107,SH001,April,15
Store-107,SH001,May,12
Store-107,SH001,June,18
Store-107,SH001,July,13
Store-107,SH001,August,19
Store-107,SH001,September,15
Store-107,SH001,October,11
Store-107,SH001,November,13
Store-107,SH001,December,21
Store-108,SH001,January,50
Store-108,SH001,February,62
Store-108,SH001,March,62
Store-108,SH001,April,42
Store-108,SH001,May,49
Store-108,SH001,June,51
Store-108,SH001,July,42
Store-108,SH001,August,60
Store-108,SH001,September,50
Store-108,SH001,October,47
Store-108,SH001,November,43
Store-108,SH001,December,69
Store-109,SH001,January,34
Store-109,SH001,February,31
Store-109,SH001,March,41
Store-109,SH001,April,30
Store-109,SH001,May,29
Store-109,SH001,June,29
Store-109,SH001,July,24
Store-109,SH001,August,35
Store-109,SH001,September,24
Store-109,SH001,October,24
Store-109,SH001,November,25
Store-109,SH001,December,32
Store-110,SH001,January,85
Store-110,SH001,February,116
Store-110,SH001,March,125
Store-110,SH001,April,69
Store-110,SH001,May,67
Store-110,SH001,June,118
Store-110,SH001,July,93
Store-110,SH001,August,87
Store-110,SH001,September,70
Store-110,SH001,October,84
Store-110,SH001,November,92
Store-110,SH001,December,106
Store-111,SH001,January,68
Store-111,SH001,February,67
Store-111,SH001,March,96
Store-111,SH001,April,73
Store-111,SH001,May,51
Store-111,SH001,June,71
Store-111,SH001,July,55
Store-111,SH001,August,64
Store-111,SH001,September,72
Store-111,SH001,October,61
Store-111,SH001,November,62
Store-111,SH001,December,78
Store-112,SH001,January,115
Store-112,SH001,February,127
Store-112,SH001,March,145
Store-112,SH001,April,94
Store-112,SH001,May,97
Store-112,SH001,June,120
Store-112,SH001,July,96
Store-112,SH001,August,98
Store-112,SH001,September,93
Store-112,SH001,October,94
Store-112,SH001,November,114
Store-112,SH001,December,119
Store-113,SH001,January,98
Store-113,SH001,February,114
Store-113,SH001,March,120
Store-113,SH001,April,99
Store-113,SH001,May,86
Store-113,SH001,June,87
Store-113,SH001,July,87
Store-113,SH001,August,114
Store-113,SH001,September,74
Store-113,SH001,October,91
Store-113,SH001,November,75
Store-113,SH001,December,139
Store-114,SH001,January,50
Store-114,SH001,February,40
Store-114,SH001,March,47
Store-114,SH001,April,35
Store-114,SH001,May,39
Store-114,SH001,June,37
Store-114,SH001,July,31
Store-114,SH001,August,33
Store-114,SH001,September,37
Store-114,SH001,October,30
Store-114,SH001,November,42
Store-114,SH001,December,52
Store-115,SH001,January,60
Store-115,SH001,February,64
Store-115,SH001,March,67
Store-115,SH001,April,38
Store-115,SH001,May,48
Store-115,SH001,June,57
Store-115,SH001,July,51
Store-115,SH001,August,49
Store-115,SH001,September,48
Store-115,SH001,October,39
Store-115,SH001,November,52
Store-115,SH001,December,63
Store-116,SH001,January,100
Store-116,SH001,February,116
Store-116,SH001,March,99
Store-116,SH001,April,94
Store-116,SH001,May,80
Store-116,SH001,June,94
Store-116,SH001,July,78
Store-116,SH001,August,90
Store-116,SH001,September,68
Store-116,SH001,October,84
Store-116,SH001,November,98
Store-116,SH001,December,126
Store-117,SH001,January,30
Store-117,SH001,February,30
Store-117,SH001,March,30
Store-117,SH001,April,22
Store-117,SH001,May,23
Store-117,SH001,June,32
Store-117,SH001,July,23
Store-117,SH001,August,22
Store-117,SH001,September,28
Store-117,SH001,October,23
Store-117,SH001,November,25
Store-117,SH001,December,40
Store-118,SH001,January,21
Store-118,SH001,February,22
Store-118,SH001,March,20
Store-118,SH001,April,13
Store-118,SH001,May,12
Store-118,SH001,June,17
Store-118,SH001,July,17
Store-118,SH001,August,17
Store-118,SH001,September,16
Store-118,SH001,October,14
Store-118,SH001,November,14
Store-118,SH001,December,18
Store-119,SH001,January,78
Store-119,SH001,February,73
Store-119,SH001,March,97
Store-119,SH001,April,61
Store-119,SH001,May,62
Store-119,SH001,June,73
Store-119,SH001,July,69
Store-119,SH001,August,67
Store-119,SH001,September,78
Store-119,SH001,October,77
Store-119,SH001,November,59
Store-119,SH001,December,102
Store-120,SH001,January,41
Store-120,SH001,February,59
Store-120,SH001,March,49
Store-120,SH001,April,34
Store-120,SH001,May,32
Store-120,SH001,June,48
Store-120,SH001,July,33
Store-120,SH001,August,43
Store-120,SH001,September,43
Store-120,SH001,October,34
Store-120,SH001,November,39
Store-120,SH001,December,46
Store-121,SH001,January,32
Store-121,SH001,February,39
Store-121,SH001,March,40
Store-121,SH001,April,32
Store-121,SH001,May,26
Store-121,SH001,June,34
Store-121,SH001,July,26
Store-121,SH001,August,34
Store-121,SH001,September,27
Store-121,SH001,October,34
Store-121,SH001,November,29
Store-121,SH001,December,37
Store-122,SH001,January,25
Store-122,SH001,February,27
Store-122,SH001,March,28
Store-122,SH001,April,21
Store-122,SH001,May,16
Store-122,SH001,June,20
Store-122,SH001,July,21
Store-122,SH001,August,25
Store-122,SH001,September,19
Store-122,SH001,October,20
Store-122,SH001,November,19
Store-122,SH001,December,25
Store-123,SH001,January,141
Store-123,SH001,February,117
Store-123,SH001,March,113
Store-123,SH001,April,81
Store-123,SH001,May,88
Store-123,SH001,June,111
Store-123,SH001,July,98
Store-123,SH001,August,115
Store-123,SH001,September,89
Store-123,SH001,October,107
Store-123,SH001,November,96
Store-123,SH001,December,143
Store-124,SH001,January,84
Store-124,SH001,February,92
Store-124,SH001,March,98
Store-124,SH001,April,86
Store-124,SH001,May,65
Store-124,SH001,June,98
Store-124,SH001,July,68
Store-124,SH001,August,100
Store-124,SH001,September,74
Store-124,SH001,October,70
Store-124,SH001,November,71
Store-124,SH001,December,98
Store-125,SH001,January,102
Store-125,SH001,February,108
Store-125,SH001,March,110
Store-125,SH001,April,63
Store-125,SH001,May,78
Store-125,SH001,June,79
Store-125,SH001,July,66
Store-125,SH001,August,80
Store-125,SH001,September,81
Store-125,SH001,October,63
Store-125,SH001,November,91
Store-125,SH001,December,120
Store-126,SH001,January,114
Store-126,SH001,February,94
Store-126,SH001,March,143
Store-126,SH001,April,85
Store-126,SH001,May,68
Store-126,SH001,June,109
Store-126,SH001,July,94
Store-126,SH001,August,83
Store-126,SH001,September,104
Store-126,SH001,October,75
Store-126,SH001,November,91
Store-126,SH001,December,144
Store-127,SH001,January,69
Store-127,SH001,February,59
Store-127,SH001,March,75
Store-127,SH001,April,63
Store-127,SH001,May,54
Store-127,SH001,June,77
Store-127,SH001,July,56
Store-127,SH001,August,63
Store-127,SH001,September,52
Store-127,SH001,October,54
Store-127,SH001,November,52
Store-127,SH001,December,74
Store-128,SH001,January,68
Store-128,SH001,February,94
Store-128,SH001,March,96
Store-128,SH001,April,54
Store-128,SH001,May,53
Store-128,SH001,June,75
Store-128,SH001,July,62
Store-128,SH001,August,68
Store-128,SH001,September,57
Store-128,SH001,October,59
Store-128,SH001,November,54
Store-128,SH001,December,68
Store-129,SH001,January,24
Store-129,SH001,February,32
Store-129,SH001,March,35
Store-129,SH001,April,27
Store-129,SH001,May,18
Store-129,SH001,June,27
Store-129,SH001,July,23
Store-129,SH001,August,25
Store-129,SH001,September,25
Store-129,SH001,October,21
Store-129,SH001,November,25
Store-129,SH001,December,35
Store-130,SH001,January,103
Store-130,SH001,February,125
Store-130,SH001,March,118
Store-130,SH001,April,77
Store-130,SH001,May,78
Store-130,SH001,June,97
Store-130,SH001,July,74
Store-130,SH001,August,87
Store-130,SH001,September,89
Store-130,SH001,October,84
Store-130,SH001,November,97
Store-130,SH001,December,101
Store-131,SH001,January,68
Store-131,SH001,February,64
Store-131,SH001,March,77
Store-131,SH001,April,63
Store-131,SH001,May,59
Store-131,SH001,June,65
Store-131,SH001,July,54
Store-131,SH001,August,78
Store-131,SH001,September,50
Store-131,SH001,October,55
Store-131,SH001,November,63
Store-131,SH001,December,86
Store-132,SH001,January,27
Store-132,SH001,February,28
Store-132,SH001,March,31
Store-132,SH001,April,21
Store-132,SH001,May,20
Store-132,SH001,June,30
Store-132,SH001,July,22
Store-132,SH001,August,29
Store-132,SH001,September,21
Store-132,SH001,October,24
Store-132,SH001,November,25
Store-132,SH001,December,25
Store-133,SH001,January,94
Store-133,SH001,February,93
Store-133,SH001,March,95
Store-133,SH001,April,101
Store-133,SH001,May,78
Store-133,SH001,June,108
Store-133,SH001,July,105
Store-133,SH001,August,116
Store-133,SH001,September,92
Store-133,SH001,October,90
Store-133,SH001,November,107
Store-133,SH001,December,105
Store-134,SH001,January,58
Store-134,SH001,February,66
Store-134,SH001,March,64
Store-134,SH001,April,52
Store-134,SH001,May,49
Store-134,SH001,June,54
Store-134,SH001,July,46
Store-134,SH001,August,53
Store-134,SH001,September,40
Store-134,SH001,October,40
Store-134,SH001,November,38
Store-134,SH001,December,63
Store-135,SH001,January,57
Store-135,SH001,February,42
Store-135,SH001,March,47
Store-135,SH001,April,41
Store-135,SH001,May,33
Store-135,SH001,June,41
Store-135,SH001,July,36
Store-135,SH001,August,50
Store-135,SH001,September,41
Store-135,SH001,October,44
Store-135,SH001,November,39
Store-135,SH001,December,56
Store-136,SH001,January,28
Store-136,SH001,February,28
Store-136,SH001,March,36
Store-136,SH001,April,20
Store-136,SH001,May,23
Store-136,SH001,June,33
Store-136,SH001,July,21
Store-136,SH001,August,22
Store-136,SH001,September,21
Store-136,SH001,October,22
Store-136,SH001,November,22
Store-136,SH001,December,25
Store-137,SH001,January,130
Store-137,SH001,February,113
Store-137,SH001,March,102
Store-137,SH001,April,82
Store-137,SH001,May,89
Store-137,SH001,June,103
Store-137,SH001,July,102
Store-137,SH001,August,120
Store-137,SH001,September,98
Store-137,SH001,October,94
Store-137,SH001,November,98
Store-137,SH001,December,111
Store-138,SH001,January,103
Store-138,SH001,February,150
Store-138,SH001,March,117
Store-138,SH001,April,115
