City,SKU,January,February,March,April,May,June,July,August,September,October,November,December,Annual Demand
Oklahoma City,AC016,154,146,178,156,213,173,235,147,119,166,153,149,1989
Oklahoma City,AC043,168,163,178,162,231,161,203,218,158,166,156,184,2148
Oklahoma City,AC056,258,281,216,59,64,4,35,33,148,147,277,247,1769
Oklahoma City,DR017,141,56,119,192,183,144,183,234,160,88,113,98,1711
Oklahoma City,DR021,85,55,98,128,202,258,355,289,166,90,65,93,1884
Oklahoma City,DR063,88,56,117,218,159,288,229,255,152,64,125,117,1868
Oklahoma City,DR086,104,116,128,216,149,352,242,289,209,136,51,114,2106
Oklahoma City,HA023,293,339,344,151,50,49,23,33,45,151,297,306,2081
Oklahoma City,HA024,212,131,174,249,163,148,164,195,149,152,204,146,2087
Oklahoma City,HA030,174,200,151,169,173,174,146,159,166,227,238,170,2147
Oklahoma City,HA035,173,138,165,157,239,146,153,177,171,141,198,215,2073
Oklahoma City,JA005,252,309,148,78,61,63,94,180,226,88,272,385,2156
Oklahoma City,JA018,330,301,132,62,69,96,85,203,152,272,286,215,2203
Oklahoma City,JA032,255,288,177,50,69,68,59,166,154,379,366,288,2319
Oklahoma City,JA037,267,305,204,103,100,78,91,152,217,324,224,280,2345
Oklahoma City,JA084,264,242,207,76,65,78,81,216,203,295,216,262,2205
Oklahoma City,JE011,149,180,124,141,163,143,139,148,171,160,193,182,1893
Oklahoma City,JE012,203,156,196,150,151,192,187,185,225,157,172,154,2128
Oklahoma City,JE041,210,174,125,158,235,214,167,158,150,216,196,188,2191
Oklahoma City,JE067,188,154,146,177,191,190,198,180,150,220,160,189,2143
Oklahoma City,JE087,161,185,121,167,207,205,212,149,142,195,190,153,2087
Oklahoma City,SH001,182,198,207,148,158,209,154,160,150,149,169,240,2124
Oklahoma City,SH004,65,55,70,191,241,223,231,262,152,82,85,87,1744
Oklahoma City,SH010,168,156,113,176,195,197,162,187,201,179,217,167,2118
Oklahoma City,SH027,63,100,102,179,275,366,279,227,188,70,87,90,2026
Oklahoma City,SH031,29,18,36,135,205,350,317,260,216,19,27,23,1635
Oklahoma City,SH033,286,300,142,44,33,28,65,21,39,203,232,326,1719
Oklahoma City,SH055,64,86,90,159,229,259,266,326,236,92,71,77,1955
Oklahoma City,SH074,49,62,67,197,204,262,286,219,141,71,88,95,1741
Oklahoma City,SH075,70,73,63,245,302,198,297,216,144,75,73,76,1832
Oklahoma City,SH098,198,235,215,197,163,184,235,212,174,157,205,140,2315
Oklahoma City,SK003,179,219,162,211,201,161,206,160,198,190,201,167,2255
Oklahoma City,SK015,168,174,154,163,149,218,152,205,191,168,174,181,2097
Oklahoma City,SK092,136,192,161,203,163,211,217,198,164,147,164,232,2188
Oklahoma City,SW002,225,253,279,192,165,48,25,18,148,232,316,284,2185
Oklahoma City,SW007,229,262,265,176,209,53,30,57,167,282,206,281,2217
Oklahoma City,SW029,279,267,269,128,170,47,18,39,134,225,228,344,2148
Oklahoma City,SW036,344,283,339,189,149,50,28,21,233,243,200,277,2356
Oklahoma City,SW061,203,289,317,167,221,39,34,26,170,291,217,282,2256
Oklahoma City,T-006,156,136,219,211,170,169,213,189,189,89,168,171,2080
Oklahoma City,T-009,145,220,175,245,188,141,202,161,154,70,129,171,2001
Oklahoma City,T-022,161,144,185,122,173,191,197,153,153,159,223,125,1986
Oklahoma City,T-025,202,197,200,161,150,154,140,198,145,157,228,146,2078
Oklahoma City,T-054,132,167,225,181,185,171,172,173,145,161,183,121,2016
Omaha,AC014,22,17,20,65,54,85,72,73,55,47,19,18,547
Omaha,AC016,47,42,57,46,58,40,53,38,41,58,42,41,563
Omaha,AC043,41,44,54,35,64,38,52,44,39,50,30,38,529
Omaha,AC056,63,63,44,14,15,1,8,6,36,33,79,66,428
Omaha,DR017,31,17,29,50,49,38,40,58,43,23,26,26,430
Omaha,DR021,25,15,27,36,45,67,79,81,37,25,16,26,479
Omaha,DR063,22,15,34,47,40,75,46,74,43,15,34,25,470
Omaha,DR086,20,34,30,48,34,73,72,70,55,37,15,23,511
Omaha,HA023,78,63,64,34,11,14,5,9,10,40,86,91,505
Omaha,HA024,58,40,45,58,50,39,46,40,40,40,43,47,546
Omaha,HA030,46,56,35,44,40,43,37,43,45,56,51,44,540
Omaha,HA035,52,40,50,31,53,29,38,35,40,35,60,40,503
Omaha,JA005,68,59,43,16,15,13,23,45,55,19,79,82,517
Omaha,JA018,72,101,39,15,13,29,19,44,40,74,62,58,566
Omaha,JA032,56,58,57,15,18,16,12,33,33,102,68,89,557
Omaha,JA037,71,70,55,22,23,20,24,40,44,72,62,82,585
Omaha,JA084,59,50,47,18,14,19,19,49,45,84,50,55,509
Omaha,JE011,41,50,42,33,47,36,31,43,41,38,42,44,488
Omaha,JE012,37,47,52,41,41,48,42,53,60,50,39,39,549
Omaha,JE041,46,46,40,40,47,51,42,37,32,42,49,49,521
Omaha,JE067,51,44,42,49,43,42,46,52,42,49,42,53,555
Omaha,JE087,43,52,35,35,57,47,43,33,47,56,41,44,533
Omaha,SH001,48,55,60,47,37,54,42,37,45,37,44,49,555
Omaha,SH004,16,12,15,50,64,59,52,51,37,22,18,16,412
Omaha,SH010,39,28,38,48,59,52,32,41,45,47,53,34,516
Omaha,SH027,20,27,24,48,54,91,87,70,56,17,23,24,541
Omaha,SH031,8,5,7,39,48,72,91,67,50,4,6,6,403
Omaha,SH033,75,71,38,10,9,7,14,6,11,54,79,82,456
Omaha,SH055,13,22,25,45,58,63,60,83,46,18,24,18,475
Omaha,SH074,15,14,19,52,60,68,63,56,37,22,21,22,449
Omaha,SH075,16,19,13,53,76,44,66,52,34,22,17,20,432
Omaha,SH098,47,57,49,47,42,53,51,59,46,41,59,42,593
Omaha,SK003,44,55,38,45,58,32,49,44,41,44,52,51,553
Omaha,SK015,48,45,41,32,32,54,37,43,56,32,56,51,527
Omaha,SK092,33,56,35,51,45,57,56,59,54,49,38,48,581
Omaha,SW002,47,54,68,45,44,12,7,4,36,59,76,60,512
Omaha,SW007,59,67,64,51,49,13,8,15,48,55,65,67,561
Omaha,SW029,69,70,57,30,51,13,4,8,32,54,66,69,523
Omaha,SW036,85,71,67,49,36,11,5,7,61,75,48,68,583
Omaha,SW061,56,76,67,52,56,10,10,6,40,77,58,79,587
Omaha,T-006,43,41,48,52,38,52,51,62,48,20,37,45,537
Omaha,T-009,41,55,47,60,45,35,60,44,39,16,44,39,525
Omaha,T-022,38,40,51,31,56,41,37,48,45,43,45,38,513
Omaha,T-025,52,39,45,49,35,39,42,45,53,37,47,33,516
Omaha,T-054,36,36,44,35,48,40,45,36,38,37,44,31,470
Philadelphia,AC014,179,174,245,780,494,864,817,658,472,429,203,156,5471
Philadelphia,AC016,406,417,484,388,532,445,560,398,325,484,478,359,5276
Philadelphia,AC043,430,502,459,367,573,460,530,547,444,414,376,489,5591
Philadelphia,AC056,612,764,477,145,146,11,89,77,396,422,746,630,4515
Philadelphia,DR017,314,168,333,390,457,411,436,554,438,209,294,244,4248
Philadelphia,DR021,233,143,224,352,531,601,775,806,465,222,208,244,4804
Philadelphia,DR063,221,158,319,538,432,708,588,708,409,182,293,306,4862
Philadelphia,DR086,218,279,308,565,348,812,608,789,527,331,146,249,5180
Philadelphia,HA023,684,744,774,405,125,149,52,87,111,365,709,799,5004
Philadelphia,HA024,525,351,488,513,405,418,422,433,334,358,553,401,5201
Philadelphia,HA030,444,464,418,402,414,452,377,472,403,557,523,376,5302
Philadelphia,HA035,436,392,440,402,505,354,442,382,420,350,510,462,5095
Philadelphia,JA005,576,623,403,186,154,168,192,389,516,189,658,894,4948
Philadelphia,JA018,713,870,350,162,149,229,229,494,354,720,622,540,5432
Philadelphia,JA032,646,708,493,151,192,180,153,358,345,900,862,785,5773
Philadelphia,JA037,600,679,522,238,240,211,227,356,501,803,559,791,5727
Philadelphia,JA084,588,556,528,158,155,214,204,440,496,682,550,618,5189
Philadelphia,JE011,365,470,342,358,462,431,359,433,429,452,399,466,4966
Philadelphia,JE012,416,416,442,376,343,494,426,445,516,472,478,463,5287
Philadelphia,JE041,494,466,327,375,538,512,370,405,383,491,493,479,5333
Philadelphia,JE067,465,386,382,448,438,488,460,513,389,494,422,436,5321
Philadelphia,JE087,388,454,341,362,488,537,549,352,407,458,463,468,5267
Philadelphia,SH001,497,489,506,388,360,478,405,423,352,361,434,509,5202
Philadelphia,SH004,198,146,162,553,657,646,628,600,367,213,226,197,4593
Philadelphia,SH010,412,358,329,446,506,525,385,473,535,465,492,383,5309
Philadelphia,SH027,163,227,244,480,687,798,769,559,476,208,210,211,5032
Philadelphia,SH031,79,50,82,354,538,744,796,712,513,48,66,59,4041
Philadelphia,SH033,661,768,419,122,79,67,152,50,97,461,683,868,4427
Philadelphia,SH055,145,220,224,443,556,619,715,703,512,210,198,211,4756
Philadelphia,SH074,142,170,162,468,507,689,633,589,397,208,205,199,4369
Philadelphia,SH075,160,182,142,538,787,536,801,595,437,207,194,198,4777
Philadelphia,SH098,464,517,554,458,429,442,527,493,443,388,482,365,5562
Philadelphia,SK003,426,531,453,529,526,366,526,450,485,398,483,440,5613
Philadelphia,SK015,441,430,411,395,342,498,381,519,468,377,492,438,5192
Philadelphia,SK092,327,491,394,484,455,496,537,488,450,413,419,537,5491
Philadelphia,SW002,568,542,682,451,433,130,59,51,341,639,715,658,5269
Philadelphia,SW007,515,667,634,402,459,111,88,132,448,627,598,623,5304
Philadelphia,SW029,665,600,623,353,433,129,51,97,397,613,654,720,5335
Philadelphia,SW036,866,608,805,475,403,138,59,55,528,675,508,773,5893
Philadelphia,SW061,480,668,713,483,510,95,99,59,462,598,604,660,5431
Philadelphia,T-006,398,359,531,482,414,449,501,521,485,232,397,399,5168
Philadelphia,T-009,413,556,417,504,431,357,474,411,364,161,413,356,4857
Philadelphia,T-022,414,360,467,360,500,456,450,462,380,366,492,328,5035
Philadelphia,T-025,554,444,518,453,445,336,369,499,451,412,532,344,5357
Philadelphia,T-054,329,445,527,418,455,409,518,469,354,420,455,382,5181
Phoenix,AC014,289,285,354,1275,849,1322,1314,1058,814,678,367,269,8874
Phoenix,AC016,641,616,789,616,813,667,856,619,562,802,760,560,8301
Phoenix,AC043,676,807,710,623,1023,782,826,868,663,677,632,761,9048
Phoenix,AC056,145,190,90,247,228,18,137,117,85,68,146,154,1625
Phoenix,DR017,520,281,548,712,712,646,709,877,751,343,457,392,6948
Phoenix,DR021,395,222,372,570,879,990,1360,1236,687,380,295,414,7800
Phoenix,DR063,312,254,527,858,661,1180,942,1086,619,275,535,492,7741
Phoenix,DR086,339,442,463,902,540,1203,988,1192,803,540,229,370,8011
Phoenix,HA023,130,144,176,676,206,251,70,140,23,89,130,168,2203
Phoenix,HA024,890,571,825,758,669,738,699,688,536,609,892,647,8522
Phoenix,HA030,665,767,667,639,701,644,628,722,700,792,845,605,8375
Phoenix,HA035,746,630,656,609,877,558,605,692,743,541,843,779,8279
Phoenix,JA005,107,151,87,293,256,268,331,641,96,41,123,170,2564
Phoenix,JA018,152,162,58,280,256,370,352,779,72,157,157,96,2891
Phoenix,JA032,115,137,94,249,314,272,224,591,68,192,161,162,2579
Phoenix,JA037,122,142,103,370,396,353,373,553,115,180,116,180,3003
Phoenix,JA084,104,133,117,263,245,310,303,785,92,139,114,150,2755
Phoenix,JE011,683,773,569,593,701,630,605,680,661,712,714,714,8035
Phoenix,JE012,723,641,721,594,556,812,657,750,848,778,774,731,8585
Phoenix,JE041,864,756,524,601,841,838,625,659,554,772,863,807,8704
Phoenix,JE067,726,671,631,778,716,746,828,768,585,841,682,698,8670
Phoenix,JE087,628,723,531,637,810,856,927,600,581,736,755,733,8517
Phoenix,SH001,730,785,800,654,563,757,678,715,615,582,716,869,8464
Phoenix,SH004,301,231,255,875,1171,1003,976,966,635,308,313,330,7364
Phoenix,SH010,649,547,556,679,817,711,576,796,848,726,789,629,8323
Phoenix,SH027,263,369,397,761,1025,1219,1257,919,736,316,295,333,7890
Phoenix,SH031,124,78,126,582,842,1416,1318,1258,803,79,105,96,6827
Phoenix,SH033,149,152,68,167,146,104,221,77,19,82,140,181,1506
Phoenix,SH055,237,328,346,660,767,952,1050,1209,803,321,315,318,7306
Phoenix,SH074,248,264,288,799,805,1126,1016,880,619,333,329,323,7030
Phoenix,SH075,237,328,231,858,1249,854,1268,1032,638,332,334,341,7702
Phoenix,SH098,731,817,836,759,629,726,840,867,733,646,817,615,9016
Phoenix,SK003,612,826,662,878,879,630,774,761,827,645,804,653,8951
Phoenix,SK015,683,645,749,640,580,825,637,848,707,603,820,697,8434
Phoenix,SK092,536,755,614,766,753,763,789,836,705,723,752,873,8865
Phoenix,SW002,96,125,127,683,738,211,92,82,58,115,129,117,2573
Phoenix,SW007,118,141,152,730,789,177,139,221,68,122,118,122,2897
Phoenix,SW029,147,140,137,581,692,190,79,156,81,128,112,167,2610
Phoenix,SW036,143,147,220,798,607,201,98,92,105,146,116,175,2848
Phoenix,SW061,102,152,157,797,862,141,162,97,84,111,127,145,2937
Phoenix,T-006,657,628,838,823,708,686,823,841,822,364,660,629,8479
Phoenix,T-009,668,874,632,863,694,580,863,619,586,277,594,598,7848
Phoenix,T-022,647,571,763,622,790,770,720,661,651,587,756,570,8108
Phoenix,T-025,871,703,858,773,640,539,597,799,698,619,906,562,8565
Phoenix,T-054,561,666,897,693,735,685,858,765,571,671,777,625,8504
Portland,AC014,93,87,129,368,244,339,399,363,270,212,113,82,2699
Portland,AC016,196,201,258,180,237,224,216,190,167,208,207,144,2428
Portland,AC043,201,216,264,202,285,243,282,284,225,172,190,222,2786
Portland,AC056,303,411,250,74,68,6,48,36,173,198,370,345,2282
Portland,DR017,154,78,172,208,257,204,178,228,179,95,144,126,2023
Portland,DR021,104,69,110,168,273,301,397,400,206,100,101,141,2370
Portland,DR063,98,78,151,285,214,314,257,276,220,90,146,129,2258
Portland,DR086,93,150,149,291,174,383,304,356,245,165,70,110,2490
Portland,HA023,325,406,361,223,60,69,21,46,58,166,389,377,2501
Portland,HA024,237,166,261,235,224,206,213,181,154,159,271,190,2497
Portland,HA030,217,256,179,204,222,223,193,206,178,250,299,170,2597
Portland,HA035,217,199,240,191,254,171,208,163,194,178,260,254,2529
Portland,JA005,299,283,187,89,85,74,93,214,291,91,310,409,2425
Portland,JA018,397,496,163,88,84,136,106,242,174,367,294,297,2844
Portland,JA032,251,350,245,81,84,95,68,181,193,424,438,364,2774
Portland,JA037,268,330,246,108,108,114,121,157,231,397,240,388,2708
Portland,JA084,336,281,243,73,82,96,92,197,246,372,226,294,2538
Portland,JE011,219,225,155,170,191,179,202,190,208,215,233,205,2392
Portland,JE012,217,193,225,189,200,237,198,228,241,218,207,218,2571
Portland,JE041,218,209,155,157,231,264,176,173,174,252,229,206,2444
Portland,JE067,264,210,189,227,200,247,192,224,190,222,185,232,2582
Portland,JE087,157,219,182,176,260,265,282,161,179,233,220,253,2587
Portland,SH001,263,242,272,170,198,235,194,240,197,186,216,247,2660
Portland,SH004,104,67,76,273,317,261,306,272,169,95,101,105,2146
Portland,SH010,202,173,167,232,232,247,216,244,253,242,240,175,2623
Portland,SH027,84,104,126,244,288,432,356,343,238,85,110,90,2500
Portland,SH031,41,23,35,170,255,398,389,421,227,23,36,31,2049
Portland,SH033,357,410,187,56,47,33,68,24,53,227,349,447,2258
Portland,SH055,81,106,102,191,233,335,349,308,257,109,102,101,2274
Portland,SH074,73,77,70,204,250,338,303,270,172,90,86,95,2028
Portland,SH075,65,90,81,257,406,264,343,290,192,109,94,104,2295
Portland,SH098,207,282,238,228,200,257,289,255,247,204,252,183,2842
Portland,SK003,187,238,221,239,286,207,268,252,216,176,241,195,2726
Portland,SK015,215,211,203,177,169,264,203,299,191,177,260,218,2587
Portland,SK092,191,196,184,240,232,210,265,243,218,204,204,217,2604
Portland,SW002,287,265,272,219,202,67,26,25,196,327,368,312,2566
Portland,SW007,302,347,321,196,243,53,41,72,207,333,282,303,2700
Portland,SW029,352,363,289,176,201,55,24,45,183,289,305,345,2627
Portland,SW036,419,316,422,236,187,64,28,30,257,325,236,433,2953
Portland,SW061,256,283,367,230,249,43,40,34,234,309,279,327,2651
Portland,T-006,208,187,259,277,204,209,222,274,230,108,214,196,2588
Portland,T-009,174,261,208,288,208,155,272,170,158,94,205,171,2364
Portland,T-022,203,167,241,150,206,208,231,241,215,180,243,193,2478
Portland,T-025,303,189,254,245,197,164,166,228,192,175,223,177,2513
Portland,T-054,177,191,251,221,262,228,241,212,182,224,235,161,2585
Raleigh,AC014,20,22,37,92,81,115,133,76,66,63,30,21,756
Raleigh,AC016,62,45,59,63,57,68,73,62,41,54,65,55,704
Raleigh,AC043,48,62,76,64,86,58,80,65,65,66,46,50,766
Raleigh,AC056,76,123,72,18,20,2,10,10,54,61,98,92,636
Raleigh,DR017,40,20,51,55,54,49,62,58,56,31,37,30,543
Raleigh,DR021,37,17,36,50,67,99,130,114,47,31,21,39,688
Raleigh,DR063,25,19,44,73,48,89,84,111,51,23,47,50,664
Raleigh,DR086,27,45,43,82,51,129,90,114,75,51,18,37,762
Raleigh,HA023,81,106,90,66,17,18,7,12,18,56,115,86,672
Raleigh,HA024,73,52,57,70,50,52,55,58,42,58,82,60,709
Raleigh,HA030,68,68,60,43,69,52,49,73,57,83,75,57,754
Raleigh,HA035,58,62,68,61,65,39,53,58,64,55,66,76,725
Raleigh,JA005,81,102,45,20,17,20,25,52,81,30,77,144,694
Raleigh,JA018,86,145,37,20,25,36,29,61,48,121,78,77,763
Raleigh,JA032,96,81,70,21,28,22,20,56,53,139,114,102,802
Raleigh,JA037,67,86,76,31,37,24,28,48,65,101,74,118,755
Raleigh,JA084,88,96,76,26,21,23,31,66,64,107,79,100,777
Raleigh,JE011,56,55,43,46,61,59,58,50,64,51,50,69,662
Raleigh,JE012,58,65,68,55,48,76,50,71,64,68,76,68,767
Raleigh,JE041,71,73,40,49,58,72,61,52,40,60,80,63,719
Raleigh,JE067,66,54,42,55,70,81,55,79,47,58,53,67,727
Raleigh,JE087,60,62,53,48,57,79,67,44,54,61,73,61,719
Raleigh,SH001,65,77,70,61,50,68,60,61,44,55,55,69,735
Raleigh,SH004,24,17,24,83,79,96,94,87,59,29,30,32,654
Raleigh,SH010,58,41,49,64,83,75,62,56,77,70,57,45,737
Raleigh,SH027,26,33,36,54,79,96,103,82,67,30,30,25,661
Raleigh,SH031,10,5,12,39,65,92,120,93,66,8,9,8,527
Raleigh,SH033,79,101,51,14,13,9,21,7,13,69,106,110,593
Raleigh,SH055,21,27,24,64,74,85,89,88,68,27,23,33,623
Raleigh,SH074,22,26,26,72,74,100,85,75,53,29,31,30,623
Raleigh,SH075,24,28,23,74,112,67,106,101,66,27,29,25,682
Raleigh,SH098,73,73,76,69,48,66,65,71,56,52,63,46,758
Raleigh,SK003,53,69,56,73,72,61,65,56,65,59,70,66,765
Raleigh,SK015,61,46,66,54,42,72,55,85,63,44,76,66,730
Raleigh,SK092,53,60,58,56,68,73,84,73,62,49,60,80,776
Raleigh,SW002,64,83,97,52,56,15,8,6,53,105,116,106,761
Raleigh,SW007,82,86,84,61,57,15,11,20,53,99,80,94,742
Raleigh,SW029,107,77,103,57,64,16,7,13,54,79,84,106,767
Raleigh,SW036,129,95,122,69,64,16,8,8,59,74,81,123,848
Raleigh,SW061,84,80,98,66,64,12,15,7,74,76,74,95,745
Raleigh,T-006,63,54,82,72,59,62,70,60,62,31,59,56,730
Raleigh,T-009,46,71,46,69,69,55,66,50,41,19,52,57,641
Raleigh,T-022,56,59,54,53,69,51,54,62,50,58,68,40,674
Raleigh,T-025,59,47,60,50,49,55,48,58,63,48,69,53,659
Raleigh,T-054,41,66,83,59,76,62,65,50,56,61,72,57,748
Sacramento,AC014,21,20,36,107,61,117,96,97,74,47,24,25,725
Sacramento,AC016,46,51,61,54,72,62,68,45,54,57,67,55,692
Sacramento,AC043,54,71,69,47,87,65,80,69,55,62,40,49,748
Sacramento,AC056,15,11,8,23,21,1,10,11,3,5,21,5,134
Sacramento,DR017,39,21,43,61,57,50,67,67,70,24,45,30,574
Sacramento,DR021,30,16,37,56,60,99,119,89,64,32,30,34,666
Sacramento,DR063,31,18,48,62,62,109,92,108,45,23,43,39,680
Sacramento,DR086,35,33,43,79,48,91,100,112,72,51,20,29,713
Sacramento,HA023,6,8,11,66,17,21,7,11,2,7,6,6,168
Sacramento,HA024,78,39,65,69,62,68,54,64,53,40,70,55,717
Sacramento,HA030,67,69,46,46,51,53,58,66,47,81,63,42,689
Sacramento,HA035,52,53,58,61,66,43,59,56,67,54,70,71,710
Sacramento,JA005,4,11,11,21,22,19,29,45,13,2,17,8,202
Sacramento,JA018,19,7,7,21,23,30,30,74,4,7,12,4,238
Sacramento,JA032,9,9,7,18,22,26,21,55,6,10,7,9,199
Sacramento,JA037,4,8,10,29,36,25,28,41,7,12,11,17,228
Sacramento,JA084,13,13,7,22,25,26,29,66,3,13,11,15,243
Sacramento,JE011,57,64,48,57,60,46,53,47,60,55,48,52,647
Sacramento,JE012,62,59,66,57,51,76,64,60,69,51,77,55,747
Sacramento,JE041,65,71,54,61,77,63,43,61,54,55,54,65,723
Sacramento,JE067,66,54,57,68,48,59,73,77,59,79,42,67,749
Sacramento,JE087,43,63,38,56,82,79,63,43,61,64,64,61,717
Sacramento,SH001,52,78,75,51,50,53,47,53,45,46,45,64,659
Sacramento,SH004,25,23,23,61,105,73,94,67,55,28,30,30,614
Sacramento,SH010,62,54,39,54,70,69,43,56,62,53,67,43,672
Sacramento,SH027,26,33,31,54,75,102,119,82,62,28,24,26,662
Sacramento,SH031,12,8,12,50,61,130,107,104,60,7,8,8,567
Sacramento,SH033,13,12,10,14,11,9,20,7,2,8,10,21,137
Sacramento,SH055,19,33,27,54,72,77,103,104,58,33,32,29,641
Sacramento,SH074,19,25,21,53,67,104,80,78,50,26,29,29,581
Sacramento,SH075,18,25,16,78,119,80,114,100,56,24,30,30,690
Sacramento,SH098,64,68,85,64,52,64,80,56,53,56,72,40,754
Sacramento,SK003,64,57,66,86,81,43,77,52,58,46,73,61,764
Sacramento,SK015,57,64,59,56,47,57,53,57,55,43,78,71,697
Sacramento,SK092,48,55,57,61,57,78,74,56,52,56,61,83,738
Sacramento,SW002,7,10,17,60,55,19,7,6,7,7,9,6,210
Sacramento,SW007,11,6,8,49,72,17,11,20,6,16,6,13,235
Sacramento,SW029,16,6,10,47,64,16,8,11,8,14,13,20,233
Sacramento,SW036,6,8,22,64,55,22,9,8,5,5,8,18,230
Sacramento,SW061,9,11,16,73,59,10,16,8,7,13,13,16,251
Sacramento,T-006,62,53,81,82,69,56,53,81,78,30,55,48,748
Sacramento,T-009,49,65,55,73,53,41,71,51,48,19,55,49,629
Sacramento,T-022,56,42,64,46,68,54,49,51,55,57,77,40,659
Sacramento,T-025,63,48,81,50,48,53,41,59,70,59,70,49,691
Sacramento,T-054,37,55,65,60,74,65,54,55,41,55,62,55,678
San Antonio,AC014,218,200,307,871,667,1029,1015,783,566,540,258,185,6639
San Antonio,AC016,465,434,652,484,604,503,653,474,437,576,593,431,6306
San Antonio,AC043,507,573,561,449,743,547,648,681,494,524,443,542,6712
San Antonio,AC056,93,102,75,169,190,11,107,95,48,50,115,114,1169
San Antonio,DR017,430,211,452,522,536,489,510,630,567,240,364,291,5242
San Antonio,DR021,298,187,287,416,654,715,927,951,515,263,242,287,5742
San Antonio,DR063,254,199,398,658,448,840,735,872,486,223,392,376,5881
San Antonio,DR086,258,331,372,713,411,967,735,1039,622,383,171,290,6292
San Antonio,HA023,93,109,133,532,145,187,55,100,17,55,98,137,1661
San Antonio,HA024,632,421,597,648,517,489,510,515,410,437,633,484,6293
San Antonio,HA030,556,558,530,475,523,527,469,577,490,616,631,493,6445
San Antonio,HA035,515,503,514,481,661,413,487,467,539,441,597,595,6213
San Antonio,JA005,100,110,54,222,188,194,242,477,87,31,100,115,1920
San Antonio,JA018,122,120,65,193,184,303,271,604,45,99,106,74,2186
San Antonio,JA032,91,127,65,179,220,215,177,474,54,110,133,97,1942
San Antonio,JA037,90,116,80,288,300,271,280,431,98,118,68,125,2265
San Antonio,JA084,74,103,77,207,199,266,241,525,97,106,77,98,2070
San Antonio,JE011,479,586,414,418,502,484,430,552,496,572,537,494,5964
San Antonio,JE012,585,511,562,414,446,628,495,512,603,599,603,564,6522
San Antonio,JE041,605,559,433,426,623,636,482,474,429,552,615,581,6415
San Antonio,JE067,626,478,450,565,515,604,563,618,508,604,468,561,6560
San Antonio,JE087,439,596,440,446,584,601,689,435,434,589,523,557,6333
San Antonio,SH001,597,627,631,448,391,538,500,514,485,451,536,647,6365
San Antonio,SH004,238,188,189,656,867,770,704,778,490,250,242,252,5624
San Antonio,SH010,455,444,413,518,625,597,488,573,675,585,602,494,6469
San Antonio,SH027,209,292,289,573,816,943,869,726,585,247,249,249,6047
San Antonio,SH031,95,65,95,422,701,973,950,937,635,60,82,79,5094
San Antonio,SH033,103,133,55,137,119,82,174,60,16,60,122,121,1182
San Antonio,SH055,175,262,247,532,640,745,800,871,643,231,248,252,5646
San Antonio,SH074,172,182,218,578,654,855,811,673,514,251,268,261,5437
San Antonio,SH075,190,224,175,625,895,670,1011,709,505,246,240,231,5721
San Antonio,SH098,552,600,642,558,506,560,637,625,503,495,614,425,6717
San Antonio,SK003,510,622,521,623,639,461,605,566,607,458,594,533,6739
San Antonio,SK015,545,518,567,475,452,607,504,590,541,482,606,519,6406
San Antonio,SK092,429,536,485,559,596,553,598,582,552,492,527,687,6596
San Antonio,SW002,102,115,94,485,580,160,69,63,53,73,136,86,2016
San Antonio,SW007,81,89,73,490,619,153,109,168,51,95,65,109,2102
San Antonio,SW029,107,123,101,443,578,150,57,116,49,85,79,103,1991
San Antonio,SW036,139,89,161,601,458,165,76,77,88,109,70,139,2172
San Antonio,SW061,95,106,128,603,623,107,110,73,88,95,84,105,2217
San Antonio,T-006,496,493,584,632,537,511,583,631,623,268,480,496,6334
San Antonio,T-009,487,612,505,596,542,460,666,478,392,225,456,467,5886
San Antonio,T-022,496,447,588,419,569,513,572,528,476,438,582,435,6063
San Antonio,T-025,648,508,604,501,562,491,424,523,545,503,607,468,6384
San Antonio,T-054,427,477,686,530,577,494,569,537,447,543,574,432,6293
San Diego,AC014,250,270,358,1303,804,1297,1220,1019,780,653,323,254,8531
San Diego,AC016,648,549,786,649,813,633,806,636,525,786,733,550,8114
San Diego,AC043,675,715,743,598,891,701,778,790,604,670,536,729,8430
San Diego,AC056,118,126,112,216,224,15,134,118,79,78,163,139,1522
San Diego,DR017,519,254,525,647,653,622,672,777,642,331,443,385,6470
San Diego,DR021,374,226,360,570,806,999,1293,1150,690,331,306,369,7474
San Diego,DR063,297,235,495,787,631,1113,880,1080,561,280,458,473,7290
San Diego,DR086,325,439,473,749,490,1348,1007,1220,729,549,232,400,7961
San Diego,HA023,127,134,136,644,198,218,73,135,21,74,127,118,2005
San Diego,HA024,819,511,766,810,697,617,678,636,529,581,788,607,8039
San Diego,HA030,642,786,625,613,694,650,634,712,657,762,846,627,8248
San Diego,HA035,694,592,676,582,844,537,587,605,671,503,755,734,7780
San Diego,JA005,116,130,87,263,222,239,312,650,111,40,148,174,2492
San Diego,JA018,149,163,50,257,245,367,355,735,69,150,134,106,2780
San Diego,JA032,110,140,97,220,285,257,216,554,68,166,149,132,2394
San Diego,JA037,114,117,85,372,392,326,350,569,111,137,95,157,2825
San Diego,JA084,119,101,85,229,235,310,286,683,85,136,102,103,2474
San Diego,JE011,629,700,543,537,651,587,581,651,638,646,643,738,7544
San Diego,JE012,690,604,678,567,517,722,680,735,809,692,700,689,8083
San Diego,JE041,770,747,543,586,759,785,562,530,536,774,768,693,8053
San Diego,JE067,775,592,549,687,623,770,713,749,559,726,566,723,8032
